CAS	9:+:598:0	chr9	+	35741316:35742026	35743272:35743323	35744293:35744409	N/A	N/A	9:35741316-35744409
CAS	16:+:599:0	chr16	+	2140883:2141175	2141423:2141598	2141781:2141907	N/A	N/A	16:2140883-2141907
CAS	16:+:599:1	chr16	+	2142480:2142593	2142954:2143094	2143544:2143739	N/A	N/A	16:2142480-2143739
CAS	7:+:600:0	chr7	+	150035407:150035528	150035703:150035830	150036074:150036170	N/A	N/A	7:150035407-150036170
CAS	22:+:601:0	chr22	+	50705799:50705911	50705997:50706056	50706248:50706378	N/A	N/A	22:50705799-50706378
CAS	15:+:602:0	chr15	+	32969760:32969945	32971966:32972116	32976757:32976870	N/A	N/A	15:32969760-32976870
CAS	11:+:603:0	chr11	+	60150601:60150761	60152560:60152695	60154189:60154247	N/A	N/A	11:60150601-60154247
CAS	19:+:604:0	chr19	+	19312866:19313207	19313278:19313384	19313599:19313690	N/A	N/A	19:19312866-19313690
CAS	8:+:605:0	chr8	+	42252601:42252654	42254173:42254198	42256229:42256382	N/A	N/A	8:42252601-42256382
CAS	1:+:606:0	chr1	+	28541450:28541507	28555432:28555534	28556641:28556763	N/A	N/A	1:28541450-28556763
CAS	11:+:607:0	chr11	+	104912052:104912446	104914209:104914272	104915118:104915385	N/A	N/A	11:104912052-104915385
CAS	2:+:608:0	chr2	+	153476022:153476232	153479050:153479071	153481661:153482076	N/A	N/A	2:153476022-153482076
CAS	2:+:608:1	chr2	+	153497304:153497428	153499932:153500058	153504309:153506348	N/A	N/A	2:153497304-153506348
CAS	12:+:609:0	chr12	+	80172329:80172380	80173100:80173131	80175594:80175642	N/A	N/A	12:80172329-80175642
CAS	12:+:609:1	chr12	+	80190561:80190730	80190974:80191175	80192273:80192364	N/A	N/A	12:80190561-80192364
CAS	12:+:609:2	chr12	+	80190974:80191175	80192273:80192364	80199371:80199548	N/A	N/A	12:80190974-80199548
CAS	8:+:610:0	chr8	+	27605588:27605796	27606011:27606115	27610028:27610104	N/A	N/A	8:27605588-27610104
CAS	8:+:610:1	chr8	+	27610028:27610104	27614235:27614287	27619935:27619975	N/A	N/A	8:27610028-27619975
CAS	2:+:611:0	chr2	+	86393630:86393767	86397871:86397967	86398330:86398504	N/A	N/A	2:86393630-86398504
CAS	2:+:612:0	chr2	+	26477297:26477342	26483405:26484461	26486247:26486347	N/A	N/A	2:26477297-26486347
CAS	4:+:613:0	chr4	+	48887035:48887582	48894787:48894906	48896022:48896070	N/A	N/A	4:48887035-48896070
CAS	15:+:614:0	chr15	+	101856522:101856594	101858523:101858627	101862724:101862812	N/A	N/A	15:101856522-101862812
CAS	12:+:615:0	chr12	+	32883947:32884068	32884289:32884445	32884787:32884877	N/A	N/A	12:32883947-32884877
CAS	12:+:615:1	chr12	+	32884289:32884445	32884787:32884877	32885471:32885544	N/A	N/A	12:32884289-32885544
CAS	16:+:616:0	chr16	+	29819249:29819334	29819371:29819614	29819890:29820256	N/A	N/A	16:29819249-29820256
CAS	2:+:617:0	chr2	+	173355948:173356059	173356152:173356251	173362702:173362828	N/A	N/A	2:173355948-173362828
CAS	12:+:618:0	chr12	+	76446870:76446890	76446984:76447130	76447549:76447689	N/A	N/A	12:76446870-76447689
CAS	17:+:619:0	chr17	+	30678757:30678931	30685521:30685660	30687616:30687784	N/A	N/A	17:30678757-30687784
CAS	17:+:619:1	chr17	+	30687910:30687986	30688486:30688534	30689932:30690003	N/A	N/A	17:30687910-30690003
CAS	17:+:620:0	chr17	+	12883374:12883550	12884223:12884364	12887847:12888350	N/A	N/A	17:12883374-12888350
CAS	20:+:621:0	chr20	+	62681188:62681405	62688645:62689004	62693782:62694220	N/A	N/A	20:62681188-62694220
CAS	2:+:622:0	chr2	+	160248629:160248718	160252279:160252345	160253584:160253611	N/A	N/A	2:160248629-160253611
CAS	6:+:623:0	chr6	+	106740902:106740981	106756238:106756366	106763975:106764141	N/A	N/A	6:106740902-106764141
CAS	17:+:624:0	chr17	+	73748254:73748437	73748526:73748658	73749845:73750055	N/A	N/A	17:73748254-73750055
CAS	17:+:624:1	chr17	+	73749845:73750055	73750656:73750896	73751135:73751294	N/A	N/A	17:73749845-73751294
CAS	7:+:625:0	chr7	+	73449693:73450018	73450884:73450914	73452036:73452069	N/A	N/A	7:73449693-73452069
CAS	7:+:625:1	chr7	+	73452036:73452069	73455545:73455581	73456943:73457036	N/A	N/A	7:73452036-73457036
CAS	7:+:625:2	chr7	+	73460517:73460547	73461025:73461097	73462004:73462046	N/A	N/A	7:73460517-73462046
CAS	7:+:625:3	chr7	+	73477639:73477699	73477950:73478025	73480023:73480062	N/A	N/A	7:73477639-73480062
CAS	22:+:626:0	chr22	+	38247286:38247568	38251571:38251651	38254571:38254747	N/A	N/A	22:38247286-38254747
CAS	4:+:627:0	chr4	+	2900157:2900258	2900985:2901162	2906490:2906835	N/A	N/A	4:2900157-2906835
CAS	X:+:628:0	chrX	+	128625917:128626070	128627016:128627052	128630726:128630848	N/A	N/A	X:128625917-128630848
CAS	19:+:629:0	chr19	+	6743504:6743609	6743718:6743847	6744564:6744711	N/A	N/A	19:6743504-6744711
CAS	15:+:630:0	chr15	+	66785805:66786890	66787240:66787757	66789827:66790151	N/A	N/A	15:66785805-66790151
CAS	8:+:631:0	chr8	+	73937056:73937206	73939174:73939287	73942570:73942630	N/A	N/A	8:73937056-73942630
CAS	2:+:632:0	chr2	+	64806619:64806680	64808323:64808407	64812555:64812679	N/A	N/A	2:64806619-64812679
CAS	3:+:633:0	chr3	+	43120723:43123028	43131979:43132101	43147327:43147568	N/A	N/A	3:43120723-43147568
CAS	3:+:634:0	chr3	+	29938869:29938966	29941195:29941246	29944615:29944729	N/A	N/A	3:29938869-29944729
CAS	1:+:635:0	chr1	+	46016214:46016827	46018107:46018235	46027460:46027550	N/A	N/A	1:46016214-46027550
CAS	6:+:636:0	chr6	+	144261436:144263800	144269121:144269597	144281605:144282549	N/A	N/A	6:144261436-144282549
CAS	X:+:637:0	chrX	+	65247891:65247954	65252309:65252591	65253315:65253672	N/A	N/A	X:65247891-65253672
CAS	11:+:638:0	chr11	+	75147980:75148093	75150384:75150399	75150923:75151006	N/A	N/A	11:75147980-75151006
CAS	19:+:639:0	chr19	+	35801449:35801546	35802820:35802920	35803183:35803228	N/A	N/A	19:35801449-35803228
CAS	X:+:640:0	chrX	+	102611372:102611534	102612010:102612089	102612542:102613397	N/A	N/A	X:102611372-102613397
CAS	8:+:641:0	chr8	+	48691564:48691654	48694722:48694815	48694938:48695159	N/A	N/A	8:48691564-48695159
CAS	19:+:642:0	chr19	+	47879699:47879817	47880171:47880246	47880356:47880463	N/A	N/A	19:47879699-47880463
CAS	3:+:643:0	chr3	+	129195157:129195351	129195505:129195644	129196858:129197061	N/A	N/A	3:129195157-129197061
CAS	10:+:644:0	chr10	+	93756125:93756327	93756836:93756937	93757355:93757508	N/A	N/A	10:93756125-93757508
CAS	17:+:645:0	chr17	+	47875680:47875920	47882724:47882807	47886480:47886570	N/A	N/A	17:47875680-47886570
CAS	5:+:646:0	chr5	+	180472466:180472598	180474478:180474515	180474926:180475271	N/A	N/A	5:180472466-180475271
CAS	14:+:647:0	chr14	+	94063704:94063886	94066914:94067116	94069584:94069764	N/A	N/A	14:94063704-94069764
CAS	3:+:648:0	chr3	+	193333462:193333559	193334966:193335074	193335572:193335626	N/A	N/A	3:193333462-193335626
CAS	22:+:649:0	chr22	+	26747017:26747209	26760714:26760922	26761337:26761532	N/A	N/A	22:26747017-26761532
CAS	12:+:650:0	chr12	+	56871716:56871880	56871966:56872046	56872835:56872965	N/A	N/A	12:56871716-56872965
CAS	9:+:651:0	chr9	+	140040177:140040354	140042603:140042666	140043460:140043561	N/A	N/A	9:140040177-140043561
CAS	X:+:652:0	chrX	+	102507922:102508945	102509532:102509605	102510005:102510131	N/A	N/A	X:102507922-102510131
CAS	5:+:653:0	chr5	+	139642113:139642116	139672483:139672792	139680000:139680168	N/A	N/A	5:139642113-139680168
CAS	1:+:654:0	chr1	+	214454444:214454770	214478529:214478593	214488104:214488215	N/A	N/A	1:214454444-214488215
CAS	6:+:655:0	chr6	+	44102297:44102480	44102753:44102833	44103064:44103103	N/A	N/A	6:44102297-44103103
CAS	5:+:656:0	chr5	+	134074190:134074482	134076752:134077213	134079676:134079742	N/A	N/A	5:134074190-134079742
CAS	12:+:657:0	chr12	+	186541:186878	208311:208380	234798:235078	N/A	N/A	12:186541-235078
CAS	10:+:658:0	chr10	+	101995423:101995521	101996606:101996726	101997778:101997988	N/A	N/A	10:101995423-101997988
CAS	14:+:659:0	chr14	+	31091317:31091668	31097414:31097485	31099682:31099771	N/A	N/A	14:31091317-31099771
CAS	17:+:660:0	chr17	+	17034930:17035015	17039532:17039764	17041229:17041389	N/A	N/A	17:17034930-17041389
CAS	17:+:660:1	chr17	+	17057619:17057729	17061745:17062316	17064553:17064670	N/A	N/A	17:17057619-17064670
CAS	17:+:660:2	chr17	+	17074173:17074804	17075031:17075179	17076011:17076129	N/A	N/A	17:17074173-17076129
CAS	2:+:661:0	chr2	+	127816586:127816731	127818171:127818216	127819690:127819773	N/A	N/A	2:127816586-127819773
CAS	11:+:662:0	chr11	+	1464718:1464865	1466200:1466232	1466523:1466688	N/A	N/A	11:1464718-1466688
CAS	11:+:662:1	chr11	+	1471816:1472024	1472600:1472649	1475714:1475838	N/A	N/A	11:1471816-1475838
CAS	11:+:662:2	chr11	+	1472600:1472649	1475714:1475838	1477577:1477758	N/A	N/A	11:1472600-1477758
CAS	9:+:663:0	chr9	+	134401315:134401546	134401831:134401890	134404181:134404657	N/A	N/A	9:134401315-134404657
CAS	9:+:664:0	chr9	+	134378288:134378700	134379575:134379727	134381500:134381607	N/A	N/A	9:134378288-134381607
CAS	1:+:665:0	chr1	+	1323333:1323445	1323871:1323890	1324005:1324123	N/A	N/A	1:1323333-1324123
CAS	5:+:666:0	chr5	+	149781199:149782188	149782683:149782875	149784226:149784330	N/A	N/A	5:149781199-149784330
CAS	5:+:666:1	chr5	+	149784878:149785234	149785821:149785884	149786443:149786523	N/A	N/A	5:149784878-149786523
CAS	5:+:667:0	chr5	+	159614373:159614461	159626047:159626164	159640733:159640826	N/A	N/A	5:159614373-159640826
CAS	7:+:668:0	chr7	+	74307374:74307598	74310230:74310372	74312262:74312349	N/A	N/A	7:74307374-74312349
CAS	7:+:669:0	chr7	+	102944857:102944937	102948042:102948155	102949398:102949542	N/A	N/A	7:102944857-102949542
CAS	13:+:670:0	chr13	+	79918803:79918929	79927287:79927359	79928573:79928705	N/A	N/A	13:79918803-79928705
CAS	4:+:671:0	chr4	+	160259462:160259620	160260265:160260506	160262715:160263099	N/A	N/A	4:160259462-160263099
CAS	18:+:672:0	chr18	+	34827148:34827233	34833729:34833944	34839006:34839227	N/A	N/A	18:34827148-34839227
CAS	X:+:673:0	chrX	+	118709337:118709646	118714297:118715559	118716550:118716639	N/A	N/A	X:118709337-118716639
CAS	20:+:674:0	chr20	+	33867744:33867921	33868456:33868632	33871978:33872518	N/A	N/A	20:33867744-33872518
CAS	12:+:675:0	chr12	+	95611840:95612389	95617955:95618012	95625187:95625321	N/A	N/A	12:95611840-95625321
CAS	1:+:676:0	chr1	+	26624452:26624553	26627416:26627544	26628184:26628213	N/A	N/A	1:26624452-26628213
CAS	7:+:677:0	chr7	+	128444703:128444815	128445412:128445578	128445814:128445955	N/A	N/A	7:128444703-128445955
CAS	7:+:678:0	chr7	+	128489384:128489632	128490029:128490128	128490437:128490537	N/A	N/A	7:128489384-128490537
CAS	1:+:679:0	chr1	+	144855739:144855883	144856815:144857042	144857611:144857728	N/A	N/A	1:144855739-144857728
CAS	1:+:679:1	chr1	+	144864882:144864980	144865809:144865929	144866591:144866723	N/A	N/A	1:144864882-144866723
CAS	6:+:680:0	chr6	+	30608153:30608199	30608311:30608380	30609952:30610024	N/A	N/A	6:30608153-30610024
CAS	X:+:681:0	chrX	+	123202413:123202506	123204998:123205173	123210181:123210321	N/A	N/A	X:123202413-123210321
CAS	1:+:682:0	chr1	+	155108303:155108467	155108774:155108872	155109303:155109427	N/A	N/A	1:155108303-155109427
CAS	5:+:683:0	chr5	+	36670922:36671005	36671130:36671336	36674150:36674193	N/A	N/A	5:36670922-36674193
CAS	7:+:684:0	chr7	+	72300003:72300555	72301271:72301393	72302181:72302378	N/A	N/A	7:72300003-72302378
CAS	16:+:685:0	chr16	+	11794307:11794420	11797525:11797606	11815169:11815291	N/A	N/A	16:11794307-11815291
CAS	16:+:686:0	chr16	+	21172298:21172599	21178160:21178232	21181757:21181926	N/A	N/A	16:21172298-21181926
CAS	19:+:687:0	chr19	+	39936283:39936605	39943995:39944161	39948314:39948380	N/A	N/A	19:39936283-39948380
CAS	12:+:688:0	chr12	+	124848224:124848345	124856567:124857156	124858958:124859009	N/A	N/A	12:124848224-124859009
CAS	5:+:689:0	chr5	+	114604578:114604697	114605399:114605495	114606909:114607323	N/A	N/A	5:114604578-114607323
CAS	4:+:690:0	chr4	+	8010776:8010829	8021344:8021398	8021928:8022030	N/A	N/A	4:8010776-8022030
CAS	4:+:690:1	chr4	+	8021928:8022030	8029485:8029584	8031382:8031503	N/A	N/A	4:8021928-8031503
CAS	7:+:691:0	chr7	+	6426842:6426914	6431088:6431211	6431554:6431672	N/A	N/A	7:6426842-6431672
CAS	3:+:692:0	chr3	+	148883732:148883837	148894024:148894199	148895626:148895766	N/A	N/A	3:148883732-148895766
CAS	4:+:693:0	chr4	+	57514154:57514963	57516848:57516978	57522022:57522691	N/A	N/A	4:57514154-57522691
CAS	6:+:694:0	chr6	+	84291940:84292075	84300929:84301013	84302173:84302257	N/A	N/A	6:84291940-84302257
CAS	3:+:695:0	chr3	+	197411027:197411088	197417944:197418019	197420585:197420687	N/A	N/A	3:197411027-197420687
CAS	3:+:695:1	chr3	+	197423824:197423920	197426057:197426102	197427330:197428017	N/A	N/A	3:197423824-197428017
CAS	2:+:696:0	chr2	+	228388478:228388641	228389477:228389631	228395806:228395926	N/A	N/A	2:228388478-228395926
CAS	19:+:697:0	chr19	+	50304978:50305146	50305237:50305398	50305790:50305856	N/A	N/A	19:50304978-50305856
CAS	3:+:698:0	chr3	+	186502352:186502485	186502750:186502890	186503671:186503840	N/A	N/A	3:186502352-186503840
CAS	1:+:699:0	chr1	+	94994780:94996152	94997876:94998036	94998552:94998824	N/A	N/A	1:94994780-94998824
CAS	1:+:699:1	chr1	+	95005812:95005924	95006127:95006622	95007092:95007356	N/A	N/A	1:95005812-95007356
CAS	12:+:700:0	chr12	+	64174798:64174954	64176320:64176484	64178749:64178852	N/A	N/A	12:64174798-64178852
CAS	17:+:701:0	chr17	+	44060543:44061296	44063024:44063110	44064405:44064461	N/A	N/A	17:44060543-44064461
CAS	16:+:702:0	chr16	+	162620:162774	167299:167374	169124:169254	N/A	N/A	16:162620-169254
CAS	14:+:703:0	chr14	+	103416802:103416939	103418834:103418940	103420534:103420612	N/A	N/A	14:103416802-103420612
CAS	3:+:704:0	chr3	+	44961469:44961829	44966337:44968339	44970797:44970928	N/A	N/A	3:44961469-44970928
CAS	12:+:705:0	chr12	+	57108385:57108541	57109654:57115243	57118235:57118333	N/A	N/A	12:57108385-57118333
CAS	4:+:706:0	chr4	+	15018811:15018902	15034784:15034835	15042087:15042111	N/A	N/A	4:15018811-15042111
CAS	7:+:707:0	chr7	+	26237241:26237352	26237450:26237486	26240191:26240366	N/A	N/A	7:26237241-26240366
CAS	12:+:708:0	chr12	+	10760452:10760535	10761696:10761982	10762429:10762540	N/A	N/A	12:10760452-10762540
CAS	17:+:709:0	chr17	+	7094585:7094677	7095211:7095321	7096263:7096436	N/A	N/A	17:7094585-7096436
CAS	9:+:710:0	chr9	+	130095301:130095400	130097508:130097612	130098406:130098515	N/A	N/A	9:130095301-130098515
CAS	4:+:711:0	chr4	+	83750152:83750211	83752089:83752128	83763292:83763634	N/A	N/A	4:83750152-83763634
CAS	4:+:711:1	chr4	+	83778104:83778283	83778841:83778917	83782783:83782861	N/A	N/A	4:83778104-83782861
CAS	1:+:712:0	chr1	+	27657210:27657295	27657475:27657628	27658560:27658592	N/A	N/A	1:27657210-27658592
CAS	17:+:713:0	chr17	+	37901495:37901576	37901674:37901791	37901980:37902041	N/A	N/A	17:37901495-37902041
CAS	17:+:714:0	chr17	+	38188901:38189015	38189308:38189459	38189597:38190024	N/A	N/A	17:38188901-38190024
CAS	8:+:715:0	chr8	+	126106709:126106775	126114255:126114388	126114558:126114729	N/A	N/A	8:126106709-126114729
CAS	11:+:716:0	chr11	+	112098995:112099081	112099316:112099396	112100930:112100953	N/A	N/A	11:112098995-112100953
CAS	2:+:717:0	chr2	+	20462953:20463221	20478343:20478580	20482707:20482992	N/A	N/A	2:20462953-20482992
CAS	12:+:718:0	chr12	+	6657590:6657711	6657833:6657991	6658641:6658650	N/A	N/A	12:6657590-6658650
CAS	7:+:719:0	chr7	+	111372281:111372570	111375109:111375223	111376972:111377045	N/A	N/A	7:111372281-111377045
CAS	16:+:720:0	chr16	+	28883100:28883304	28883510:28883722	28883854:28884134	N/A	N/A	16:28883100-28884134
CAS	11:+:721:0	chr11	+	118889852:118890134	118890859:118890963	118892469:118892596	N/A	N/A	11:118889852-118892596
CAS	1:+:722:0	chr1	+	46124426:46124814	46125855:46126897	46151247:46151292	N/A	N/A	1:46124426-46151292
CAS	17:+:723:0	chr17	+	48158460:48158557	48158673:48158772	48165107:48165233	N/A	N/A	17:48158460-48165233
CAS	5:+:724:0	chr5	+	102509561:102509676	102512567:102512611	102513367:102513475	N/A	N/A	5:102509561-102513475
CAS	1:+:725:0	chr1	+	82200774:82201015	82227495:82227537	82266081:82266197	N/A	N/A	1:82200774-82266197
CAS	2:+:726:0	chr2	+	136393657:136393753	136396187:136396225	136396302:136396359	N/A	N/A	2:136393657-136396359
CAS	17:+:727:0	chr17	+	74722911:74723439	74725771:74725876	74729374:74730018	N/A	N/A	17:74722911-74730018
CAS	14:+:728:0	chr14	+	74420137:74420272	74422153:74422212	74422507:74422631	N/A	N/A	14:74420137-74422631
CAS	2:+:729:0	chr2	+	9558754:9558861	9560118:9560423	9562607:9563379	N/A	N/A	2:9558754-9563379
CAS	3:+:730:0	chr3	+	145794568:145794682	145795648:145795711	145796902:145797044	N/A	N/A	3:145794568-145797044
CAS	12:+:731:0	chr12	+	109683430:109683553	109683983:109684253	109685410:109685508	N/A	N/A	12:109683430-109685508
CAS	12:+:731:1	chr12	+	109696072:109696169	109696777:109696913	109697869:109697954	N/A	N/A	12:109696072-109697954
CAS	13:+:732:0	chr13	+	100511114:100511303	100515244:100515346	100517071:100517492	N/A	N/A	13:100511114-100517492
CAS	20:+:733:0	chr20	+	42087000:42087149	42087792:42088060	42088410:42088535	N/A	N/A	20:42087000-42088535
CAS	20:+:734:0	chr20	+	3088218:3090960	3095950:3096112	3102029:3103230	N/A	N/A	20:3088218-3103230
CAS	12:+:735:0	chr12	+	52435588:52435713	52437585:52437695	52439263:52439352	N/A	N/A	12:52435588-52439352
CAS	3:+:736:0	chr3	+	180679255:180679342	180680670:180680728	180680815:180680878	N/A	N/A	3:180679255-180680878
CAS	19:+:737:0	chr19	+	50169941:50170056	50170275:50170418	50172107:50172194	N/A	N/A	19:50169941-50172194
CAS	19:+:738:0	chr19	+	50180329:50180615	50180758:50180854	50181481:50181529	N/A	N/A	19:50180329-50181529
CAS	22:+:739:0	chr22	+	50870693:50870758	50873394:50873510	50874795:50874881	N/A	N/A	22:50870693-50874881
CAS	11:+:740:0	chr11	+	10822508:10822634	10823207:10823321	10823595:10823756	N/A	N/A	11:10822508-10823756
CAS	9:+:741:0	chr9	+	131771384:131771625	131771731:131771746	131772049:131772150	N/A	N/A	9:131771384-131772150
CAS	9:+:741:1	chr9	+	131774508:131774577	131775286:131775298	131776689:131776782	N/A	N/A	9:131774508-131776782
CAS	1:+:742:0	chr1	+	150381381:150381528	150390071:150390201	150413398:150414099	N/A	N/A	1:150381381-150414099
CAS	18:+:743:0	chr18	+	56819767:56819917	56822919:56823039	56824839:56824897	N/A	N/A	18:56819767-56824897
CAS	3:+:744:0	chr3	+	8543392:8543666	8556610:8556681	8574422:8574511	N/A	N/A	3:8543392-8574511
CAS	12:+:745:0	chr12	+	53554546:53554628	53554910:53554975	53555056:53555173	N/A	N/A	12:53554546-53555173
CAS	11:+:746:0	chr11	+	131779937:131779995	131780712:131781542	131791976:131792157	N/A	N/A	11:131779937-131792157
CAS	17:+:747:0	chr17	+	41925925:41927277	41930279:41930381	41931174:41931412	N/A	N/A	17:41925925-41931412
CAS	7:+:748:0	chr7	+	150490631:150490688	150491048:150491159	150493453:150493820	N/A	N/A	7:150490631-150493820
CAS	10:+:749:0	chr10	+	135059981:135060554	135061014:135061205	135061294:135061395	N/A	N/A	10:135059981-135061395
CAS	14:+:750:0	chr14	+	105851215:105851324	105852021:105852054	105856297:105856340	N/A	N/A	14:105851215-105856340
CAS	1:+:751:0	chr1	+	144604409:144604508	144605441:144605891	144606128:144606278	N/A	N/A	1:144604409-144606278
CAS	16:+:752:0	chr16	+	67690326:67690548	67690703:67690784	67691141:67691219	N/A	N/A	16:67690326-67691219
CAS	1:+:753:0	chr1	+	38463355:38463542	38463634:38463804	38464389:38464820	N/A	N/A	1:38463355-38464820
CAS	1:+:754:0	chr1	+	202985087:202985268	202986883:202987047	202987608:202987689	N/A	N/A	1:202985087-202987689
CAS	2:+:755:0	chr2	+	27462564:27462666	27462963:27463086	27463132:27463229	N/A	N/A	2:27462564-27463229
CAS	11:+:756:0	chr11	+	69951839:69951894	69954290:69954510	69957231:69957297	N/A	N/A	11:69951839-69957297
CAS	11:+:756:1	chr11	+	69995815:69995898	69995992:69996004	69998555:69998567	N/A	N/A	11:69995815-69998567
CAS	11:+:757:0	chr11	+	70202266:70202360	70208200:70208282	70208393:70208594	N/A	N/A	11:70202266-70208594
CAS	13:+:758:0	chr13	+	99445740:99447002	99448459:99448467	99449368:99449507	N/A	N/A	13:99445740-99449507
CAS	13:+:758:1	chr13	+	99460893:99460929	99461376:99461382	99461562:99461719	N/A	N/A	13:99460893-99461719
CAS	13:+:758:2	chr13	+	99476651:99476758	99478125:99478229	99479083:99479141	N/A	N/A	13:99476651-99479141
CAS	10:+:759:0	chr10	+	116207638:116207785	116209837:116209894	116211382:116211430	N/A	N/A	10:116207638-116211430
CAS	10:+:759:1	chr10	+	116227939:116227975	116232735:116232891	116233637:116233715	N/A	N/A	10:116227939-116233715
CAS	11:+:760:0	chr11	+	1972128:1972251	1973356:1973439	1974011:1974085	N/A	N/A	11:1972128-1974085
CAS	13:+:761:0	chr13	+	36345477:36348836	36361994:36362422	36367502:36367616	N/A	N/A	13:36345477-36367616
CAS	2:+:762:0	chr2	+	97203081:97204058	97213138:97213254	97215057:97215196	N/A	N/A	2:97203081-97215196
CAS	22:+:763:0	chr22	+	40796699:40796817	40797596:40797679	40798142:40798209	N/A	N/A	22:40796699-40798209
CAS	19:+:764:0	chr19	+	8486672:8486900	8491492:8491688	8495541:8495751	N/A	N/A	19:8486672-8495751
CAS	19:+:765:0	chr19	+	8520288:8520458	8527412:8527465	8528380:8528388	N/A	N/A	19:8520288-8528388
CAS	19:+:765:1	chr19	+	8536209:8536311	8538547:8538592	8539050:8539128	N/A	N/A	19:8536209-8539128
CAS	5:+:766:0	chr5	+	141350268:141350442	141353147:141353307	141354368:141354520	N/A	N/A	5:141350268-141354520
CAS	17:+:767:0	chr17	+	36646701:36646792	36647647:36647773	36654026:36654068	N/A	N/A	17:36646701-36654068
CAS	20:+:768:0	chr20	+	60699672:60699836	60701281:60701495	60702640:60703086	N/A	N/A	20:60699672-60703086
CAS	11:+:769:0	chr11	+	47431141:47431214	47431371:47431516	47431616:47431946	N/A	N/A	11:47431141-47431946
CAS	7:+:770:0	chr7	+	75633075:75633173	75634576:75634722	75643059:75643205	N/A	N/A	7:75633075-75643205
CAS	15:+:771:0	chr15	+	64365986:64366016	64366516:64367736	64373300:64373350	N/A	N/A	15:64365986-64373350
CAS	3:+:772:0	chr3	+	52404492:52404651	52404733:52404841	52405961:52406102	N/A	N/A	3:52404492-52406102
CAS	9:+:773:0	chr9	+	32552996:32553942	32558907:32558952	32570957:32571050	N/A	N/A	9:32552996-32571050
CAS	1:+:774:0	chr1	+	7721785:7721926	7723412:7725259	7730970:7731097	N/A	N/A	1:7721785-7731097
CAS	1:+:774:1	chr1	+	7737658:7737793	7792507:7792659	7796403:7796600	N/A	N/A	1:7737658-7796600
CAS	16:+:775:0	chr16	+	88958289:88958379	88958651:88958893	88964485:88964560	N/A	N/A	16:88958289-88964560
CAS	19:+:776:0	chr19	+	55687372:55687492	55689563:55689736	55690330:55691472	N/A	N/A	19:55687372-55691472
CAS	1:+:777:0	chr1	+	62582203:62582351	62582803:62583190	62586544:62586967	N/A	N/A	1:62582203-62586967
CAS	1:+:778:0	chr1	+	41188879:41188946	41189360:41189464	41200519:41200705	N/A	N/A	1:41188879-41200705
CAS	12:+:779:0	chr12	+	6779925:6780004	6781515:6781698	6782381:6782606	N/A	N/A	12:6779925-6782606
CAS	12:+:779:1	chr12	+	6782381:6782606	6786332:6786425	6787292:6787626	N/A	N/A	12:6782381-6787626
CAS	11:+:780:0	chr11	+	73589821:73589864	73597973:73598144	73598245:73598502	N/A	N/A	11:73589821-73598502
CAS	12:+:781:0	chr12	+	120971282:120971424	120973228:120973345	120977170:120977271	N/A	N/A	12:120971282-120977271
CAS	X:+:782:0	chrX	+	49050622:49050818	49053945:49054298	49055426:49055492	N/A	N/A	X:49050622-49055492
CAS	16:+:783:0	chr16	+	3661728:3662007	3690715:3691238	3692880:3693037	N/A	N/A	16:3661728-3693037
CAS	15:+:784:0	chr15	+	101825930:101826006	101826418:101826498	101827112:101827215	N/A	N/A	15:101825930-101827215
CAS	1:+:785:0	chr1	+	44440158:44440286	44440319:44440979	44441336:44441520	N/A	N/A	1:44440158-44441520
CAS	5:+:786:0	chr5	+	138855548:138856039	138856913:138857100	138857854:138858093	N/A	N/A	5:138855548-138858093
CAS	11:+:787:0	chr11	+	8932685:8933218	8933999:8934080	8936372:8936477	N/A	N/A	11:8932685-8936477
CAS	17:+:788:0	chr17	+	78075354:78075424	78075502:78076532	78078353:78078931	N/A	N/A	17:78075354-78078931
CAS	3:+:789:0	chr3	+	196439541:196439995	196443728:196443792	196444679:196444825	N/A	N/A	3:196439541-196444825
CAS	3:+:789:1	chr3	+	196444679:196444825	196448047:196448227	196449285:196449427	N/A	N/A	3:196444679-196449427
CAS	19:+:790:0	chr19	+	56196761:56197011	56200235:56200360	56200662:56200737	N/A	N/A	19:56196761-56200737
CAS	19:+:791:0	chr19	+	55966626:55966745	55967002:55967212	55967715:55967856	N/A	N/A	19:55966626-55967856
CAS	4:+:792:0	chr4	+	148968042:148968202	148984298:148984451	148985566:148985658	N/A	N/A	4:148968042-148985658
CAS	7:+:793:0	chr7	+	44874523:44875257	44880497:44880611	44882875:44882953	N/A	N/A	7:44874523-44882953
CAS	7:+:793:1	chr7	+	44880497:44880611	44882875:44882953	44887567:44887682	N/A	N/A	7:44880497-44887682
CAS	17:+:794:0	chr17	+	48243345:48243497	48244728:48244848	48244941:48245097	N/A	N/A	17:48243345-48245097
CAS	19:+:795:0	chr19	+	41937222:41938313	41938750:41939339	41939441:41939578	N/A	N/A	19:41937222-41939578
CAS	19:+:795:1	chr19	+	41939441:41939578	41942296:41942377	41944122:41944319	N/A	N/A	19:41939441-41944319
CAS	11:+:796:0	chr11	+	57365275:57365794	57367336:57367850	57369507:57369642	N/A	N/A	11:57365275-57369642
CAS	17:+:797:0	chr17	+	42288973:42289115	42289240:42289374	42289711:42289822	N/A	N/A	17:42288973-42289822
